         1        2.25000000000000000000
         2        2.44140625000000000000
         3        2.56578445434570312500
         4        2.63792848587036132812
         5        2.67699003219604492188
         6        2.69734501838684082031
         7        2.70773911476135253906
         8        2.71299171447753906250
         9        2.71563196182250976562
        10        2.71695566177368164062
